method,model,execFolder,isAdapt,round,chain,value
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,30,0.3841484296309913
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,31,0.3935603291875588
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,32,0.403937871334355
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,33,0.41403826239586167
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,34,0.42386206248751457
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,35,0.43469482896436723
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,36,0.4445614487508166
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,37,0.4542075855482479
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,38,0.4655889394568431
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,39,0.4782615437136009
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,40,0.4917918171521229
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,41,0.5062249774680684
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,42,0.5208407904457828
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,43,0.5367739226669384
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,44,0.5467561960189109
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,45,0.5578609347944496
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,46,0.5804903693865503
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,47,0.6250467301882087
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,48,0.710079161990558
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,49,0.8514386483463121
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,6,50,1.0
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,0,0.0
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,1,0.012250894206231974
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,2,0.02318294458959988
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,3,0.03325874844062271
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,4,0.043431143160780436
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,5,0.055635280675826446
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,6,0.06688774934903365
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,7,0.07606839137540765
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,8,0.08577141354879275
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,9,0.09626687178513407
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,10,0.10868125399324656
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,11,0.11931449234614706
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,12,0.1315234431840213
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,13,0.1429627143470933
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,14,0.15251907079413252
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,15,0.16100140013796696
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,16,0.17035800366964488
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,17,0.18059420531417494
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,18,0.19128800814518
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,19,0.20175691408285312
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,20,0.21073222724390633
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,21,0.21920440092500101
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,22,0.22784775220606507
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,23,0.23772591604253487
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,24,0.24746131465149057
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,25,0.2540522933548639
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,26,0.2619166026375871
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,27,0.26942826659757324
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,28,0.27545398753706557
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,29,0.2820128104340821
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,30,0.2904861374841508
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,31,0.2982564292908961
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,32,0.3052415990352628
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,33,0.31117623377990944
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,34,0.3169393199665253
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,35,0.32274395646374365
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,36,0.3287056570985678
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,37,0.33467192270669194
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,38,0.3401953727204197
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,39,0.34645240563543994
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,40,0.3536882514149163
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,41,0.3610553561698874
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,42,0.36823934917570406
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,43,0.3749418451071364
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,44,0.3800935316346591
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,45,0.38519695721959246
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,46,0.391298502458883
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,47,0.3976273433941662
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,48,0.4039857406773987
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,49,0.40992037300427275
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,50,0.41575528342004897
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,51,0.4215447008940264
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,52,0.42848356268638566
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,53,0.4360396440189079
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,54,0.44319910330451584
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,55,0.45052632414873184
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,56,0.4581732908778785
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,57,0.4662770791079188
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,58,0.4750130980188281
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,59,0.48493141263678885
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,60,0.4960555740670577
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,61,0.507733704540965
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,62,0.5179464118736921
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,63,0.5330659541063485
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,64,0.5530773817798437
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,65,0.5703646495106843
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,66,0.5864720518045088
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,67,0.6010379377738126
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,68,0.6222597551379928
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,69,0.6688476706892925
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,70,0.7093114703508914
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,71,0.7243075927007431
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,7,72,1.0
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,0,0.0
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,1,0.009016019254033504
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,2,0.018623729238926905
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,3,0.026804512209203407
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,4,0.03366516574102852
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,5,0.04329231780353133
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,6,0.05181274925962529
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,7,0.05931575352228596
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,8,0.06614609082578607
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,9,0.07413989231285564
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,10,0.08170957337189841
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,11,0.08971991471531679
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,12,0.0986208383867272
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,13,0.10784846978835855
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,14,0.11585760922941749
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,15,0.12512945790290278
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,16,0.13444937230885606
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,17,0.14195215800040664
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,18,0.14978551626600645
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,19,0.15771338568871773
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,20,0.1647491878189009
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,21,0.17130070158981406
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,22,0.178914454909344
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,23,0.18800559790484347
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,24,0.19594096520857063
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,25,0.20262606919951315
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,26,0.20907312547961984
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,27,0.21558022590386844
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,28,0.22223258172911606
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,29,0.22882749545814343
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,30,0.2348043124915011
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,31,0.24051617188384156
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,32,0.24604304007132194
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,33,0.25174412378141625
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,34,0.2582674140014643
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,35,0.2639647903694678
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,36,0.26782739334991007
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,37,0.2728232091102473
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,38,0.27964619475930286
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,39,0.28632868213784624
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,40,0.29215911680509427
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,41,0.29754238443882236
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,42,0.30322614738544035
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,43,0.30923214392150844
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,44,0.31490977645143026
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,45,0.3201564515574504
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,46,0.3247981171356795
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,47,0.32896149468737185
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,48,0.33349372468405364
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,49,0.33863499592075247
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,50,0.34438834453230427
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,51,0.34968778067538575
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,52,0.354452178318544
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,53,0.35899844445937057
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,54,0.3635783353511457
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,55,0.3681744392202808
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,56,0.37252276062596945
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,57,0.3771693338882038
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,58,0.3817462971307768
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,59,0.3857921237269952
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,60,0.39038905218727704
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,61,0.39512137085753013
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,62,0.3997027347972093
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,63,0.40405403227830117
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,64,0.40833579370695133
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,65,0.4130638313492696
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,66,0.41815818074574174
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,67,0.42334520193933894
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,68,0.42850406968451454
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,69,0.43374693335886505
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,70,0.43915269429998355
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,71,0.4447460788594865
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,72,0.4504647925474934
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,73,0.45581374621252274
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,74,0.4612589803248066
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,75,0.46702038302410304
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,76,0.47341472803243395
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,77,0.47987315567191846
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,78,0.4863915238160784
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,79,0.49297239887905414
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,80,0.4997095155674982
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,81,0.5065815970295773
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,82,0.5132621051663906
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,83,0.5205655592216499
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,84,0.5288975590025616
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,85,0.5379086150817102
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,86,0.5475326874493663
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,87,0.5587411109576899
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,88,0.5708341807468958
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,89,0.579358090804845
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,90,0.5879314714024538
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,91,0.5985605400803032
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,92,0.6101321349248857
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,93,0.6220143635744235
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,94,0.6326297161199192
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,95,0.6424611609584836
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,96,0.6530047271713757
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,97,0.6657566442284029
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,98,0.6813648063716689
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,99,0.7013212007758854
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,100,0.7400683162591356
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,101,0.8183531958124568
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,102,0.9097699825602706
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,true,8,103,1.0
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,0,0.0
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,1,0.005991588477589952
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,2,0.012248915974363443
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,3,0.018758457053570113
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,4,0.02529064637535758
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,5,0.03062879212452211
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,6,0.03608519276025307
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,7,0.04239591563952157
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,8,0.04818220849190391
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,9,0.05405932939392202
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,10,0.06021710782301864
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,11,0.0661198318619964
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,12,0.07156191557085402
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,13,0.07720265908639147
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,14,0.08298972906550722
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,15,0.08852791476622601
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,16,0.09361004211762247
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,17,0.09866304166046969
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,18,0.104487693181583
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,19,0.11023942961301854
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,20,0.11576723934106645
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,21,0.12166252209024003
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,22,0.1273164408039188
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,23,0.13256273491310136
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,24,0.13814793515139973
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,25,0.14379992226356864
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,26,0.14921639885192642
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,27,0.1545692921217023
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,28,0.15973250326558316
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,29,0.16477816827396902
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,30,0.17053482879294238
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,31,0.17554787660020577
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,32,0.18074809015316498
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,33,0.18666429443651533
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,34,0.19259811034027813
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,35,0.19826271735864437
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,36,0.20346541022630918
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,37,0.20831770582899217
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,38,0.21296697520169036
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,39,0.21757124025905764
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,40,0.2221827502887564
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,41,0.22664462182284048
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,42,0.23102707776612078
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,43,0.2356492267356381
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,44,0.24111021377414707
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,45,0.24598281778796047
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,46,0.25142480813934287
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,47,0.2559850293899766
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,48,0.2602317984657578
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,49,0.26447598655293364
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,50,0.26894129312453996
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,51,0.2726204744570627
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,52,0.27691276533059206
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,53,0.2812418817343107
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,54,0.285412278437812
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,55,0.28907288222999483
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,56,0.29256186434111664
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,57,0.296310593742295
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,58,0.3001911957188006
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,59,0.30416044282361737
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,60,0.30818561840546427
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,61,0.311758014113915
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,62,0.3151746331015492
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,63,0.3189312014298047
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,64,0.3226486735741806
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,65,0.3263508854802679
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,66,0.33012130178537086
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,67,0.33389122199284793
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,68,0.3371585394860693
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,69,0.3406384142438399
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,70,0.34428924596872557
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,71,0.34763306289717577
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,72,0.35097832955882974
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,73,0.3543914557901262
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,74,0.35759869680777545
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,75,0.3608366443780102
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,76,0.36408538725425377
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,77,0.3671883225826055
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,78,0.3704948851278797
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,79,0.3739560322411324
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,80,0.37748285560126693
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,81,0.3810140017879224
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,82,0.3845907188036515
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,83,0.38781860204797164
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,84,0.3910248444183626
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,85,0.3948186833888526
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,86,0.3980157416125044
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,87,0.40139183967823766
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,88,0.40515098804162497
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,89,0.4089324920779387
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,90,0.41223750522762426
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,91,0.41569712160914507
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,92,0.4191068108940744
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,93,0.42228476122182274
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,94,0.425457665333508
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,95,0.42874746357431753
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,96,0.4324901134540011
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,97,0.43589875317908955
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,98,0.4392570151565465
SAIS,blang.validation.internals.fixtures.Ising$Builder,exec_7,false,9,99,0.4434572328197076
