method,model,execFolder,round,iteration,annealingParameter,logNormalization,deltaIterations,deltaAnnealingParameter
SSMC,hier.HierarchicalRockets$Builder,exec_43,5,27,0.7444945695131227,-373.9172751416505,1,0.03343548847367628
SSMC,hier.HierarchicalRockets$Builder,exec_43,5,28,0.7778674863018302,-387.03293307448814,1,0.033372916788707574
SSMC,hier.HierarchicalRockets$Builder,exec_43,5,29,0.8110766159623741,-399.9966096074088,1,0.0332091296605439
SSMC,hier.HierarchicalRockets$Builder,exec_43,5,30,0.845799766391703,-412.5511430792843,1,0.03472315042932883
SSMC,hier.HierarchicalRockets$Builder,exec_43,5,31,0.8824594708752048,-425.6669847494071,1,0.036659704483501865
SSMC,hier.HierarchicalRockets$Builder,exec_43,5,32,0.919092008551671,-439.191146289617,1,0.036632537676466126
SSMC,hier.HierarchicalRockets$Builder,exec_43,5,33,0.9576923034951479,-452.4342245839792,1,0.03860029494347694
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,1,2.780281343914817E-4,-0.5174163811525383,1,2.780281343914817E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,2,6.428098363533552E-4,-1.0604373065921129,1,3.647817019618735E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,3,0.0012937335655754973,-1.8291312203872088,1,6.509237292221421E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,4,0.0023900794947443963,-2.8123904408650184,1,0.001096345929168899
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,5,0.004720435951518208,-4.19029859801417,1,0.002330356456773812
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,6,0.00831744218178978,-6.596968629897486,1,0.0035970062302715725
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,7,0.014140239807431306,-9.61671244674274,1,0.005822797625641526
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,8,0.02154894878536734,-14.235703405321779,1,0.0074087089779360325
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,9,0.030238261504805217,-19.76040046861397,1,0.008689312719437878
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,10,0.039593612227929884,-26.0649421064123,1,0.009355350723124666
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,11,0.047794995188691444,-32.52401200302366,1,0.00820138296076156
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,12,0.0566390664700435,-38.03741552470048,1,0.008844071281352055
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,14,0.0802951089297542,-51.13185975152214,2,0.023656042459710695
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,15,0.09392223606259498,-58.843106875217174,1,0.013627127132840783
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,16,0.11058806591361213,-67.22538343614731,1,0.016665829851017153
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,17,0.12463113363843663,-77.22659665705463,1,0.014043067724824498
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,19,0.15363420687394605,-93.48780316239335,2,0.02900307323550942
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,21,0.18872111599778998,-111.54248021198427,2,0.035086909123843935
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,22,0.2146232474712335,-122.09083853031494,1,0.02590213147344353
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,23,0.242244980595271,-136.48544241000505,1,0.027621733124037484
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,24,0.2663591314564222,-151.4665609880454,1,0.024114150861151207
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,25,0.2904167271338504,-164.40374341783644,1,0.024057595677428212
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,26,0.3254712206863955,-177.18091668740976,1,0.035054493552545085
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,27,0.3577104778173137,-195.20273692308507,1,0.032239257130918186
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,28,0.38565841457844807,-211.6301985550913,1,0.027947936761134384
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,29,0.40960092237235707,-225.43007571332348,1,0.023942507793908996
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,31,0.46308888320510755,-249.2656815191424,2,0.05348796083275048
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,32,0.4908631100518534,-262.67119179026696,1,0.027774226846745853
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,33,0.5177284032752791,-275.48848212322264,1,0.026865293223425735
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,34,0.5425009605173813,-287.79294834311867,1,0.024772557242102144
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,35,0.5658746583221831,-298.98923260408276,1,0.023373697804801807
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,36,0.5898520983703834,-309.39969927433714,1,0.02397744004820035
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,37,0.6225642231880016,-319.90412843341846,1,0.032712124817618204
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,38,0.6525104902541687,-333.7162670262989,1,0.029946267066167098
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,39,0.673581283695319,-346.17222260964974,1,0.02107079344115026
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,40,0.7041184545454073,-354.8192375921776,1,0.030537170850088335
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,41,0.7318913312907358,-367.0836117206326,1,0.027772876745328468
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,42,0.760810422527069,-378.122560210323,1,0.028919091236333183
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,43,0.790633876493967,-389.3087383016947,1,0.029823453966898006
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,44,0.8202696559805447,-400.70577808190046,1,0.029635779486577696
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,45,0.8564166132783111,-411.8827452365621,1,0.0361469572977664
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,46,0.8958859514485302,-425.2746474650884,1,0.03946933817021914
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,47,0.9279881746965228,-439.57720107335217,1,0.03210222324799261
SSMC,hier.HierarchicalRockets$Builder,exec_43,6,48,0.9630230406821118,-451.0277067020096,1,0.035034865985588914
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,1,1.3475548639683765E-4,-0.34565277497184477,1,1.3475548639683765E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,3,5.424945578433725E-4,-1.0396256655993361,2,4.077390714465349E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,5,0.001485299085485956,-2.2205221206721832,2,9.428045276425835E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,6,0.002253462093963352,-2.982058389749883,1,7.681630084773962E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,8,0.004636751027892676,-4.933906615743146,2,0.0023832889339293235
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,10,0.008734027245849338,-7.622974454747382,2,0.004097276217956662
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,12,0.017508862571034213,-12.581893057681425,2,0.008774835325184875
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,13,0.023547981249905273,-16.455544249693077,1,0.00603911867887106
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,14,0.029791347725738857,-20.788530464017626,1,0.0062433664758335845
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,15,0.03734605240179559,-25.14580841204394,1,0.00755470467605673
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,17,0.052571609041425126,-35.08700318236505,2,0.015225556639629538
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,19,0.0702662990593159,-45.818825382455124,2,0.017694690017890778
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,21,0.09327842906029095,-58.25364270492028,2,0.023012130000975045
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,23,0.1182399674740423,-72.56610696501401,2,0.024961538413751358
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,25,0.14933350896132305,-88.99875303677604,2,0.031093541487280746
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,27,0.18013532957053777,-107.53196069226004,2,0.030801820609214714
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,28,0.19531850288608896,-116.384052367725,1,0.01518317331555119
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,30,0.22479281184918698,-132.28293308367313,2,0.029474308963098023
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,32,0.2589874207088973,-150.9336240123776,2,0.03419460885971032
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,33,0.2759268810152432,-159.72274248944927,1,0.01693946030634591
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,34,0.2923459290334509,-168.76574498844175,1,0.016419048018207705
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,37,0.3311782155075387,-189.95027766646209,3,0.03883228647408776
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,39,0.366649960906031,-207.1120879352977,2,0.03547174539849235
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,41,0.4021718921700949,-223.31164004655443,2,0.03552193126406389
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,42,0.4217435092969489,-233.2230925454397,1,0.019571617126854013
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,44,0.4573682685229906,-251.53527699863332,2,0.03562475922604169
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,46,0.48859283218219,-267.34416944471883,2,0.0312245636591994
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,48,0.5320472724707571,-284.894279802186,2,0.0434544402885671
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,49,0.5500281451702155,-294.4128747287609,1,0.01798087269945836
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,51,0.5881707596786424,-310.00476672681054,2,0.03814261450842693
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,52,0.6098102323042993,-319.3026462142309,1,0.021639472625656908
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,54,0.6538602234616313,-338.08373599544996,2,0.04404999115733199
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,56,0.6845103732061377,-353.4288838211628,2,0.030650149744506416
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,58,0.7262242811607519,-366.70033471427683,2,0.04171390795461416
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,59,0.7473228786657589,-376.4981388182404,1,0.021098597505006977
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,60,0.7678859451427081,-384.6798863634476,1,0.020563066476949277
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,61,0.7905959348310209,-392.6060729727421,1,0.022709989688312726
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,63,0.8266984368154597,-408.007582883686,2,0.03610250198443887
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,65,0.8654934528026512,-422.06106354250915,2,0.038795015987191483
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,67,0.9032292398932518,-434.93624655323924,2,0.03773578709060055
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,68,0.9285471098515805,-442.1135564184647,1,0.025317869958328743
SSMC,hier.HierarchicalRockets$Builder,exec_43,7,70,0.9770041109090143,-459.5636703822654,2,0.04845700105743378
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,2,1.2309398367518938E-4,-0.40039368615298443,2,1.2309398367518938E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,4,3.854772212882949E-4,-1.0048939160852175,2,2.623832376131055E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,6,8.201398725149085E-4,-1.735394090657115,2,4.3466265122661364E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,8,0.0015130295467019658,-2.606533220183323,2,6.928896741870572E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,10,0.0026119057607033474,-3.623710551788694,2,0.0010988762140013817
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,12,0.004619149678148765,-5.047460326656147,2,0.0020072439174454175
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,14,0.0077271382378308155,-7.3040918025965755,2,0.0031079885596820506
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,16,0.01210908191993268,-10.264724946556736,2,0.004381943682101864
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,19,0.02100551141668212,-16.243826490405404,3,0.008896429496749441
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,21,0.028321700849385133,-21.039321354104928,2,0.007316189432703013
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,23,0.03785218700337409,-26.65890133166441,2,0.009530486153988955
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,25,0.049541991951697756,-33.77302549910409,2,0.011689804948323668
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,28,0.06945935232131423,-45.78198586192807,3,0.01991736036961647
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,31,0.09373237150769985,-59.38266644960445,3,0.024273019186385622
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,34,0.1216832688293657,-75.94183427978712,3,0.02795089732166585
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,37,0.15188507239916618,-92.75661969932746,3,0.030201803569800484
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,40,0.1840057623870563,-111.44617337465479,3,0.03212068998789011
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,43,0.21819488732803205,-130.03525631799735,3,0.03418912494097576
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,46,0.25180997939694844,-148.9617207303335,3,0.033615092068916386
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,49,0.2848769849067054,-166.44409598098622,3,0.03306700550975694
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,51,0.31118781816222363,-179.36726761685645,2,0.02631083325551825
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,53,0.33492421670646005,-192.4696495012029,2,0.023736398544236426
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,56,0.37226296795495206,-211.38196826719866,3,0.03733875124849201
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,58,0.3959946041943958,-223.7418166600334,2,0.023731636239443743
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,61,0.4365266821462238,-242.61632458149444,3,0.040532077951828005
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,63,0.4610562259871191,-255.18732275037414,2,0.024529543840895285
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,65,0.48619973504359754,-267.53592565584995,2,0.02514350905647844
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,67,0.5098214338173878,-278.1859948820318,2,0.023621698773790223
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,69,0.5347041316400242,-289.091182236575,2,0.024882697822636413
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,71,0.5621090308201118,-301.4284716377073,2,0.027404899180087594
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,73,0.5863719642283755,-312.4098716050494,2,0.024262933408263687
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,75,0.6155981730011477,-323.9940273782596,2,0.029226208772772266
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,77,0.6433668024349676,-336.09628364989027,2,0.027768629433819858
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,79,0.669840173093639,-347.5899605734131,2,0.02647337065867139
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,81,0.6975944489239954,-358.7325470380115,2,0.02775427583035639
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,83,0.7238222175027301,-369.45086373290815,2,0.026227768578734767
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,86,0.755646592400445,-382.700001759045,3,0.031824374897714836
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,88,0.7857647036558795,-392.002104924117,2,0.03011811125543451
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,90,0.8143672900689921,-404.0822747402502,2,0.02860258641311264
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,92,0.844430690216594,-414.93506690208335,2,0.030063400147601893
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,94,0.8718374271623905,-425.35196357724107,2,0.02740673694579654
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,97,0.9162072478002627,-440.1192672192604,3,0.044369820637872204
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,99,0.9492513119255785,-452.5412238176918,2,0.0330440641253158
SSMC,hier.HierarchicalRockets$Builder,exec_43,8,101,0.9822173738850338,-463.3013553897337,2,0.032966061959455284
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,3,8.529129676177884E-5,-0.34831704516033657,3,8.529129676177884E-5
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,6,2.720207133132696E-4,-0.8899216591327885,3,1.8672941655149076E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,9,6.255088182599159E-4,-1.5248109370588834,3,3.5348810494664626E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,12,0.0012099274001925366,-2.3085806813293086,3,5.844185819326208E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,15,0.002183269819505807,-3.287816553486981,3,9.733424193132702E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,18,0.003881795766673352,-4.689633000466206,3,0.0016985259471675451
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,21,0.006850823532901338,-6.86527729411015,3,0.0029690277662279864
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,24,0.011742778688442323,-10.077372481680596,3,0.0048919551555409845
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,27,0.018031676394678675,-14.333550617900714,3,0.006288897706236352
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,30,0.026078601730794577,-19.436662053798834,3,0.008046925336115902
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,33,0.03538096916588582,-25.39982026022833,3,0.00930236743509124
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,37,0.051155064409507574,-34.90538586180031,4,0.015774095243621757
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,41,0.07087671916505027,-46.68911473622079,4,0.019721654755542696
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,46,0.10058557586292091,-63.9838253088383,5,0.029708856697870642
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,51,0.13760746498663942,-85.43623694759832,5,0.03702188912371851
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,55,0.1702640793868251,-103.57333036180597,4,0.03265661440018569
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,60,0.20952814212494222,-126.07790349929326,5,0.03926406273811711
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,65,0.2521080107701236,-149.42748962292418,5,0.0425798686451814
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,69,0.28754746284103205,-168.60812450819566,4,0.03543945207090843
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,73,0.3196632012720889,-185.28915437503107,4,0.03211573843105686
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,76,0.347970829835868,-200.01129973403434,3,0.028307628563779108
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,79,0.37265714173530196,-213.06005423020267,3,0.024686311899433933
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,83,0.4072906533915265,-229.54697370126308,4,0.034633511656224525
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,86,0.43316711440466693,-242.18517471668397,3,0.02587646101314045
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,89,0.4595528056730837,-254.97609622241941,3,0.026385691268416778
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,93,0.4924713254450635,-270.2832924667877,4,0.03291851977197979
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,97,0.527410317083812,-285.9564828281659,4,0.03493899163874853
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,100,0.5533153822026561,-298.2056120709616,3,0.02590506511884405
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,104,0.5906955778578155,-313.7701103896344,4,0.037380195655159376
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,107,0.6153147115461535,-325.4452783010406,3,0.024619133688338013
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,110,0.6438340342028745,-336.561514283982,3,0.02851932265672108
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,113,0.6715318928082048,-348.1974134467832,3,0.02769785860533025
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,116,0.6988288230370778,-359.315888239319,3,0.02729693022887303
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,119,0.7256285945383908,-370.0913214873139,3,0.026799771501312963
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,123,0.762387710916137,-384.59189487756777,4,0.036759116377746204
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,127,0.8003762606659123,-398.70778015627496,4,0.03798854974977528
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,131,0.8369136382920009,-412.37017619554376,4,0.03653737762608866
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,135,0.8778828627558126,-427.25037370236316,4,0.04096922446381168
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,139,0.920775431408775,-442.5363168780266,4,0.042892568652962426
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,142,0.9559294191112665,-454.47885113338776,3,0.03515398770249145
SSMC,hier.HierarchicalRockets$Builder,exec_43,9,145,0.9886530245748019,-465.9962258850329,3,0.032723605463535366
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,5,9.151699188327806E-5,-0.3789775659057648,5,9.151699188327806E-5
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,9,2.430235508735497E-4,-0.8310660624955375,4,1.5150655899027164E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,13,5.319212009388958E-4,-1.4253168549725537,4,2.8889765006534615E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,17,0.001042353935553552,-2.213706582128185,4,5.104327346146561E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,21,0.0019153609203595933,-3.2616486184591507,4,8.730069848060414E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,25,0.0031822150434504025,-4.539453113118332,4,0.0012668541230908092
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,29,0.0052276346815531925,-6.3074696655093385,4,0.00204541963810279
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,33,0.008338903023203838,-8.661617183251817,4,0.0031112683416506456
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,36,0.01185900278953174,-11.154674834413509,3,0.0035200997663279027
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,40,0.01784415922582936,-15.326094469091867,4,0.00598515643629762
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,44,0.025389586340722577,-20.295310712430833,4,0.007545427114893217
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,49,0.037407198110749884,-27.943950998810404,5,0.012017611770027307
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,54,0.0533477591885939,-37.47622064903981,5,0.015940561077844015
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,59,0.07341354639916209,-49.7463142536914,5,0.02006578721056819
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,66,0.10725335782720685,-69.47279949212371,7,0.033839811428044764
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,75,0.15568788943816403,-97.55531724666977,9,0.04843453161095718
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,83,0.20156968292825442,-123.27511269087456,8,0.04588179349009039
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,90,0.24244456373528644,-146.23321318199575,7,0.04087488080703203
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,96,0.27789573400538303,-165.16584969413802,6,0.03545117027009659
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,102,0.3127066475885004,-183.7953373698075,6,0.03481091358311739
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,108,0.3440662915704199,-200.21369463844343,6,0.03135964398191948
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,114,0.3787393194603766,-217.35042799244033,6,0.03467302788995669
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,120,0.4128034930814552,-234.22271114091356,6,0.03406417362107861
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,126,0.4459320574272305,-250.4476008949379,6,0.033128564345775324
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,132,0.4813046816534534,-267.35926414323103,6,0.03537262422622289
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,137,0.5110533043745982,-280.8966104029176,5,0.029748622721144757
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,141,0.5361792895625096,-292.6447683022493,4,0.025125985187911426
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,146,0.5674452232723817,-306.456598005997,5,0.031265933709872074
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,151,0.597003392902423,-319.6624121474765,5,0.02955816963004132
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,156,0.6288133698496331,-332.7878372255665,5,0.031809976947210106
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,161,0.6587923564186122,-345.3282313089056,5,0.029978986568979127
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,167,0.6955727450465266,-360.36266958356106,6,0.03678038862791433
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,172,0.7288945138789278,-373.20621726882405,5,0.03332176883240123
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,177,0.7642688966399576,-387.23008989024146,5,0.03537438276102978
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,182,0.8007118880782261,-400.65812304858383,5,0.03644299143826857
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,187,0.8377080333651021,-414.6697462304422,5,0.036996145286876
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,192,0.8773138413109474,-428.98307879872436,5,0.03960580794584523
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,197,0.9176304796803612,-443.3021554283588,5,0.04031663836941379
SSMC,hier.HierarchicalRockets$Builder,exec_43,10,202,0.9561479972834004,-457.1571615073123,5,0.03851751760303923
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,6,8.00654269248505E-5,-0.3675877244076773,6,8.00654269248505E-5
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,12,2.490020263789483E-4,-0.8860077725860469,6,1.689365994540978E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,17,5.144553622016873E-4,-1.4889209361035336,5,2.65453335822739E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,22,9.142982687614847E-4,-2.1776346158910442,5,3.9984290655979736E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,27,0.001540071306792222,-2.995539566998385,5,6.257730380307372E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,32,0.002460379887964518,-3.997479310535069,5,9.203085811722959E-4
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,38,0.0041719001542018285,-5.576317115375859,6,0.0017115202662373106
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,44,0.006610411953222222,-7.585293268261112,6,0.0024385117990203932
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,50,0.010006224630235271,-10.185407066347967,6,0.0033958126770130496
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,56,0.014853056976425597,-13.663946512865444,6,0.004846832346190325
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,62,0.021638366774780392,-18.244314527792483,6,0.006785309798354795
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,69,0.0324173838379179,-25.27451409445289,7,0.010779017063137511
SSMC,hier.HierarchicalRockets$Builder,exec_43,11,76,0.04663725640156036,-34.19842611782162,7,0.01421987256364246
