method,model,execFolder,round,isAdapt,beta,value
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.92,5.846291144369508
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.93,5.86028205608163
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.94,5.874428649164619
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.95,5.888763360515942
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.96,5.903318627033071
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.97,5.918126885613473
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.98,5.933220573154615
PT-10,demos.PhylogeneticTree$Builder,exec_32,9,false,0.99,5.948632126553967
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.01,0.01010172311136615
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.02,0.021282874062074613
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.03,0.03211258339067163
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.04,0.04115998163570342
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.05,0.046994199335716254
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.06,0.04924083547061921
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.07,0.050431376473283586
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.08,0.051750618658642944
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.09,0.05427757379551103
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.1,0.05909125365270163
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.11,0.07056943768947976
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.12,0.1063012564221289
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.13,0.15688564601197336
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.14,0.20814460326013506
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.15,0.24590012496773586
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.16,0.2568576929315703
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.17,0.2568618741890025
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.18,0.256864343910962
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.19,0.2568656061417169
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.2,0.25686616492553527
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.21,0.2568665243066851
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.22,0.25777472829508363
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.23,0.2602950312489707
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.24,0.2637850871086288
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.25,0.26759945054282236
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.26,0.27109267622031535
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.27,0.2738787199197602
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.28,0.2764639060097314
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.29,0.2790031659453268
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.3,0.28160876771364274
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.31,0.2843929793017754
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.32,0.2872633231177187
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.33,0.28940084130589705
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.34,0.29273761469203585
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.35,0.2997234012142305
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.36,0.31280795881057627
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.37,0.3350577066180354
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.38,0.39457957365318425
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.39,0.489045654715568
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.4,0.5955961130167062
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.41,0.691371111768118
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.42,0.7535108141813242
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.43,0.7801291156626688
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.44,0.7954008748560027
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.45,0.8032822165023312
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.46,0.807488047637331
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.47,0.8117332752966788
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.48,0.8193435950106176
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.49,0.8301249705691167
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.5,0.8421985563291368
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.51,0.8536915393426755
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.52,0.8627311066617314
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.53,0.8676874984138009
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.54,0.8701294822861113
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.55,0.8713440653761906
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.56,0.8720781395570055
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.57,0.8730785967015223
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.58,0.8750979716517493
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.59,0.8791538176466215
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.6,0.8849768198735353
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.61,0.8916707206813813
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.62,0.8983392624190512
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.63,0.9040861874354358
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.64,0.9079739123159571
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.65,0.9102840077138894
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.66,0.9123226030333695
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.67,0.9154064759751571
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.68,0.9208524042400116
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.69,0.9305372830349448
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.7,0.946144772588217
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.71,0.9643390365158
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.72,0.9813372985941606
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.73,0.9933567825997658
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.74,0.9971561911209982
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.75,0.9979559090527843
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.76,0.9984353690939509
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.77,0.9990638219212179
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.78,1.0003105182113041
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.79,1.0026776937791289
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.8,1.0180620512539778
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.81,1.0499405074504597
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.82,1.0897519995968545
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.83,1.128935464921443
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.84,1.158929840652505
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.85,1.1760288394973302
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.86,1.1872251243046723
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.87,1.1939281922203282
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.88,1.1972739422850869
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.89,1.1983982735397376
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.9,1.198484968459311
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.91,1.1984882059227893
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.92,1.1984899184800524
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.93,1.1984908008604527
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.94,1.198491547793341
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.95,1.1985399508153025
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.96,1.1994745232117197
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.97,1.2013026589618911
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.98,1.2036264431348487
PT-20,demos.ToyMix$Builder,exec_23,0,true,0.99,1.2060479607996226
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.01,0.02984389276225162
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.02,0.06341269165045409
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.03,0.09922165165791494
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.04,0.13578602777794158
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.05,0.17162107500384166
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.06,0.20524204832892262
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.07,0.23516420274649188
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.08,0.2599027932498571
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.09,0.2779730748323257
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.1,0.28789030248720515
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.11,0.29589094229254037
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.12,0.3629872796654045
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.13,0.40975677424289964
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.14,0.4517187716196034
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.15,0.4889746383463824
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.16,0.5220026062626769
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.17,0.5546213692221545
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.18,0.5875422187865481
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.19,0.620562874834506
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.2,0.653481057244676
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.21,0.6860944858957061
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.22,0.7182008806662445
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.23,0.7495979614349393
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.24,0.7800834480804386
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.25,0.8094550604813904
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.26,0.8375105185164424
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.27,0.8640475420642434
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.28,0.8888638510034408
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.29,0.9117571652126829
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.3,0.9325252045706179
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.31,0.9509656889558937
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.32,0.9668763382471586
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.33,0.98005487232306
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.34,0.9902990110622467
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.35,0.9974064743433667
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.36,1.0011749820450675
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.37,1.0020549769495377
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.38,1.0022617659245294
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.39,1.0098937130666712
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.4,1.017274311837481
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.41,1.0187457470354124
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.42,1.0187595373193343
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.43,1.0201796963806595
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.44,1.0264430956962778
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.45,1.0360727034826676
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.46,1.0472377999470153
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.47,1.0581076652965062
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.48,1.0668515797383271
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.49,1.0736730179222966
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.5,1.0802385088797088
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.51,1.0865564847771
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.52,1.0926333701460993
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.53,1.0984755895183347
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.54,1.1040895674254352
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.55,1.1094817283990284
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.56,1.1146584969707432
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.57,1.1196262976722082
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.58,1.1243915550350514
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.59,1.1289606935909018
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.6,1.1333401378713874
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.61,1.1375363124081368
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.62,1.141334388023339
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.63,1.1443663423526051
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.64,1.1468430527821054
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.65,1.1489953659076728
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.66,1.1510541283251403
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.67,1.1532501866303408
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.68,1.1558143874191076
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.69,1.1589775772872728
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.7,1.1629790123914423
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.71,1.1679748303761461
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.72,1.1737650752641122
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.73,1.1801001122882582
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.74,1.1867303066815018
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.75,1.1934060236767607
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.76,1.199877628506952
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.77,1.2058954864049933
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.78,1.2112099626038024
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.79,1.2155714223362966
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.8,1.2187302308353933
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.81,1.2203643187894335
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.82,1.2210872420857246
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.83,1.2226879514383657
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.84,1.2307015063249513
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.85,1.2406281786533533
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.86,1.249387746462405
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.87,1.2575941891722089
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.88,1.265310845484767
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.89,1.272601054102081
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.9,1.2795281537261523
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.91,1.286155483058983
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.92,1.292546380802575
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.93,1.2987641856589298
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.94,1.30487223633005
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.95,1.3109338715179364
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.96,1.3170124299245916
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.97,1.323171250252017
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.98,1.3294736712022146
PT-20,demos.ToyMix$Builder,exec_23,1,true,0.99,1.3359830314771861
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.01,0.07441225007757735
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.02,0.11504853748863941
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.03,0.19596944608705288
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.04,0.2721587535442375
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.05,0.31753992904085554
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.06,0.34958421390210775
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.07,0.3747899438014426
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.08,0.39925835226566087
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.09,0.4290906728215637
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.1,0.4712594466057705
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.11,0.5449508159293213
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.12,0.5940382718158909
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.13,0.5963786141531937
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.14,0.6148009071985985
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.15,0.6617395207319837
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.16,0.681773581660041
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.17,0.6978419499802598
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.18,0.7012505533656466
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.19,0.7031865972076718
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.2,0.71240827778623
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.21,0.728687764357866
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.22,0.7456021474344119
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.23,0.758219364446848
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.24,0.7698055418606857
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.25,0.7804820894337721
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.26,0.7895846863855956
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.27,0.7964490119356445
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.28,0.8006007597794079
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.29,0.8030751255599662
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.3,0.8045376695156344
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.31,0.8054659505466253
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.32,0.8063375275531511
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.33,0.8076299594354246
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.34,0.8098208050936578
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.35,0.8134030339918176
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.36,0.8190337138692186
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.37,0.8266155031459739
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.38,0.8358012385479674
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.39,0.8462437568010828
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.4,0.8575958946312039
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.41,0.8695104887642143
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.42,0.8816403759259979
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.43,0.8936383928424384
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.44,0.9051573762394196
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.45,0.9158501628428253
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.46,0.9253695893785391
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.47,0.933368492572445
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.48,0.9394997091504262
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.49,0.9439345721841801
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.5,0.9472280080704917
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.51,0.949603616657485
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.52,0.9512849963896856
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.53,0.9524957457116189
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.54,0.9534594630678106
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.55,0.9543997469027863
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.56,0.9555401956610717
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.57,0.9571044077871924
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.58,0.9593159817256738
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.59,0.9623985159210418
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.6,0.9664138486412528
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.61,0.9711591533416414
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.62,0.9765462935768014
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.63,0.9824888442436466
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.64,0.9889003802390903
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.65,0.9956944764600459
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.66,1.0027847078034267
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.67,1.0100846491661464
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.68,1.0175078754451181
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.69,1.0249679615372553
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.7,1.0323784823394715
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.71,1.03965301274868
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.72,1.0467051276617945
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.73,1.0534484019757282
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.74,1.0597964105873943
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.75,1.0656627283937063
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.76,1.0710699622659257
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.77,1.0763140745760502
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.78,1.081414189795421
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.79,1.0863656200521328
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.8,1.0911636774742783
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.81,1.0958036741899515
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.82,1.1002809223272458
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.83,1.104590734014255
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.84,1.1087284213790722
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.85,1.1126892965497914
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.86,1.1164686716545058
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.87,1.1200618588213094
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.88,1.123464170178295
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.89,1.126657967081137
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.9,1.1295026064589586
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.91,1.132004229819839
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.92,1.1342180128972987
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.93,1.1361991314248612
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.94,1.1380027611360477
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.95,1.1396840777643793
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.96,1.1412982570433794
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.97,1.1429004747065696
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.98,1.144545906487472
PT-20,demos.ToyMix$Builder,exec_23,2,true,0.99,1.1462897281196074
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.01,0.05586151018645219
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.02,0.1498928536678845
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.03,0.21721503435889442
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.04,0.32960467457011244
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.05,0.4380281283565827
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.06,0.46886627409414805
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.07,0.4996039696057788
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.08,0.5819881373346081
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.09,0.6745118831223167
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.1,0.7286366753761913
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.11,0.7570558170462834
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.12,0.7810684798242751
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.13,0.8011897392087377
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.14,0.8159248596761489
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.15,0.821060046741542
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.16,0.8389282773174418
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.17,0.8630907663507739
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.18,0.891309807826098
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.19,0.9219518322758395
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.2,0.9533832702324232
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.21,0.9839705522282736
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.22,1.0135323677712726
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.23,1.0454090882037366
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.24,1.0744761465787087
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.25,1.0956123714731631
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.26,1.1128480999806085
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.27,1.1278232838930962
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.28,1.140819447453096
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.29,1.152118114903078
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.3,1.1620008104855115
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.31,1.1707490584428673
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.32,1.1786443830176139
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.33,1.1859683084522221
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.34,1.1930023589891614
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.35,1.2000280588709016
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.36,1.2073269323399127
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.37,1.215180503638664
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.38,1.2238702970096262
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.39,1.2336778366952685
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.4,1.2448958714507197
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.41,1.2584809182415162
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.42,1.2731867338727731
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.43,1.286572156906753
PT-20,demos.ToyMix$Builder,exec_23,3,true,0.44,1.2968499436450436
